original_order,learning_order,greek,headword,translation,greeklex_rank,lemma_freq,word_freq,zipf_freq,pos,matched_word,match_type,duplicate_of
344,399,άγνωστος,άγνωστος,"неизвестный, незнакомый",1239,94.4,11.6,4.065,adj,άγνωστος,exact,
461,400,περιοδικός,περιοδικός,периодический; журнал,1241,94.2,0.3,2.504,adj,περιοδικός,exact,
193,401,η πόρτα,πόρτα,дверь,1247,93.8,66.0,4.819,noun,πόρτα,exact,
189,402,το πόδι,πόδι,"нога, стопа",1250,93.6,31.3,4.496,noun,πόδι,exact,
4,403,η θάλασσα,θάλασσα,море,1257,92.5,60.2,4.779,noun,θάλασσα,exact,
584,404,αντιλαμβάνομαι,αντιλαμβάνομαι,"понимаю, осознаю",1261,92.4,8.0,3.904,verb,αντιλαμβάνομαι,exact,
749,405,σηκώνω,σηκώνω,"поднимать, будить",1267,91.6,0.6,2.79,verb,σηκώνω,exact,
677,406,λείπω,λείπω,"отсутствовать, не хватать",1268,91.5,0.3,2.504,verb,λείπω,exact,
103,407,ο μηχανικός,μηχανικός,"инженер, механик",1275,90.7,15.3,4.185,noun,μηχανικός,exact,
458,408,παραδοσιακός,παραδοσιακός,традиционный,1279,90.2,2.5,3.403,adj,παραδοσιακός,exact,
422,409,κενός,κενός,пустой,1280,90.1,1.1,3.052,adj,κενός,exact,
771,410,συνοδεύω,συνοδεύω,сопровождать,1296,88.6,0.1,2.106,verb,συνοδεύω,exact,
2,411,η ημερομηνία,ημερομηνία,дата,1297,88.1,71.6,4.855,noun,ημερομηνία,exact,
42,412,ο κινηματογράφος,κινηματογράφος,"кинотеатр, кино",1311,87.0,13.2,4.121,noun,κινηματογράφος,exact,
173,413,το περιοδικό,περιοδικό,журнал,1314,86.7,39.9,4.601,noun,περιοδικό,exact,
436,414,μαζικός,μαζικός,массовый,1317,86.4,0.9,2.961,adj,μαζικός,exact,
39,415,το κεφάλι,κεφάλι,голова,1324,85.8,71.4,4.854,noun,κεφάλι,exact,
731,416,πουλώ,πουλώ,продавать,1330,85.5,0.9,2.961,verb,πουλάω,verb_alt,
291,417,η τύχη,τύχη,"удача, везение, судьба",1343,84.8,73.7,4.867,noun,τύχη,exact,
264,418,το ταξίδι,ταξίδι,"путешествие, поездка",1348,84.5,56.5,4.752,noun,ταξίδι,exact,
774,419,σχεδιάζω,σχεδιάζω,"планировать, проектировать",1365,83.4,0.8,2.919,verb,σχεδιάζω,exact,
104,420,ο μισθός,μισθός,"зарплата, оклад",1390,81.5,9.2,3.965,noun,μισθός,exact,
667,421,κόβω,κόβω,резать,1391,81.4,0.8,2.919,verb,κόβω,exact,
311,422,ο φόβος,φόβος,страх,1403,80.4,22.3,4.348,noun,φόβος,exact,
33,423,η κατοικία,κατοικία,"жилище, дом",1405,80.4,27.4,4.438,noun,κατοικία,exact,
312,424,ο φοιτητής,φοιτητής,студент,1421,79.6,8.6,3.935,noun,φοιτητής,exact,
190,425,το ποδόσφαιρο,ποδόσφαιρο,футбол,1446,77.7,46.1,4.664,noun,ποδόσφαιρο,exact,
123,426,το νόμισμα,νόμισμα,монета,1449,77.2,30.0,4.477,noun,νόμισμα,exact,
465,427,πλούσιος,πλούσιος,богатый,1454,76.5,4.8,3.683,adj,πλούσιος,exact,
305,428,το φεστιβάλ,φεστιβάλ,фестиваль,1461,76.0,76.0,4.881,noun,φεστιβάλ,exact,
321,429,το χαρτί,χαρτί,бумага,1467,75.4,35.8,4.554,noun,χαρτί,exact,
27,430,η καρδιά,καρδιά,сердце,1477,74.8,56.2,4.75,noun,καρδιά,exact,
489,431,φετινός,φετινός,"нынешний, этого года",1482,74.6,3.1,3.495,adj,φετινός,exact,
769,432,συνεργάζομαι,συνεργάζομαι,сотрудничать,1486,74.5,1.0,3.009,verb,συνεργάζομαι,exact,
785,433,φαντάζομαι,φαντάζομαι,"представлять себе, воображать",1505,73.2,15.4,4.188,verb,φαντάζομαι,exact,
303,434,το φάρμακο,φάρμακο,лекарство,1507,73.1,15.0,4.176,noun,φάρμακο,exact,
32,435,το κατάστημα,κατάστημα,магазин,1514,72.7,15.1,4.179,noun,κατάστημα,exact,
169,436,ο πελάτης,πελάτης,"клиент, покупатель",1525,72.1,9.8,3.992,noun,πελάτης,exact,
197,437,η προβολή,προβολή,"показ, проекция",1527,72.0,50.2,4.701,noun,προβολή,exact,
134,438,το ξενοδοχείο,ξενοδοχείο,"гостиница, отель",1537,71.7,37.6,4.575,noun,ξενοδοχείο,exact,
102,439,η μηχανή,μηχανή,"машина, мотоцикл",1540,71.5,31.5,4.498,noun,μηχανή,exact,
733,440,προγραμματίζω,προγραμματίζω,"планировать, программировать",1541,71.5,0.1,2.106,verb,προγραμματίζω,exact,
547,441,ξανά,ξανά,"снова, опять",1548,70.9,70.9,4.85,adv,ξανά,exact,
426,442,κόκκινος,κόκκινος,красный,1551,70.8,5.0,3.7,adj,κόκκινος,exact,
491,443,φιλικός,φιλικός,"дружеский, дружелюбный",1560,70.1,2.3,3.365,adj,φιλικός,exact,
425,444,κλειστός,κλειστός,закрытый,1567,69.8,2.9,3.464,adj,κλειστός,exact,
791,445,φροντίζω,φροντίζω,заботиться,1570,69.6,0.7,2.859,verb,φροντίζω,exact,
383,446,διπλός,διπλός,двойной,1588,68.3,2.9,3.464,quant,διπλός,exact,
199,447,η προετοιμασία,προετοιμασία,"подготовка, приготовление",1589,68.3,44.2,4.645,noun,προετοιμασία,exact,
348,448,άνεργος,άνεργος,безработный,1606,67.6,4.5,3.656,adj,άνεργος,exact,
367,449,γεμάτος,γεμάτος,полный,1615,67.2,7.4,3.87,adj,γεμάτος,exact,
690,450,μοιράζω,μοιράζω,"делить, раздавать",1627,66.4,0.2,2.327,verb,μοιράζω,exact,
182,451,η πλατεία,πλατεία,площадь,1632,66.0,48.8,4.688,noun,πλατεία,exact,
388,452,εκατό,εκατό,сто,1637,65.9,42.2,4.625,quant,εκατό,exact,
405,453,ηλεκτρικός,ηλεκτρικός,электрический,1639,65.8,1.5,3.185,adj,ηλεκτρικός,exact,
318,454,η χαρά,χαρά,радость,1648,64.7,52.2,4.717,noun,χαρά,exact,
478,455,σχολικός,σχολικός,школьный,1662,64.2,0.9,2.961,adj,σχολικός,exact,
780,456,τραβάω,τραβάω,"тянуть, тащить",1684,62.7,0.6,2.79,verb,τραβάω,exact,
315,457,η φράση,φράση,"фраза, предложение",1693,62.3,47.2,4.674,noun,φράση,exact,
73,458,το λιμάνι,λιμάνι,"порт, гавань",1694,62.3,37.9,4.579,noun,λιμάνι,exact,
735,459,προσέχω,προσέχω,"быть осторожным, заботиться",1695,62.3,1.5,3.185,verb,προσέχω,exact,
342,460,αγγλικός,αγγλικός,английский,1696,62.3,0.9,2.961,adj,αγγλικός,exact,
142,461,το όνειρο,όνειρο,"сон, мечта",1700,62.1,33.8,4.529,noun,όνειρο,exact,
682,462,μαζεύω,μαζεύω,собирать,1701,62.0,0.6,2.79,verb,μαζεύω,exact,
597,463,αφαιρώ,αφαιρώ,"убирать, снимать, вычитать",1704,61.7,0.2,2.327,verb,αφαιρώ,exact,
630,464,δοκιμάζω,δοκιμάζω,пробовать,1719,61.0,0.4,2.628,verb,δοκιμάζω,exact,
455,465,παιδικός,παιδικός,детский,1727,60.7,1.0,3.009,adj,παιδικός,exact,
503,466,χρήσιμος,χρήσιμος,полезный,1743,59.8,3.8,3.583,adj,χρήσιμος,exact,
409,467,θεατρικός,θεατρικός,театральный,1744,59.8,2.9,3.464,adj,θεατρικός,exact,
3,468,ο ήρωας,ήρωας,герой,1745,59.7,16.0,4.204,noun,ήρωας,exact,
565,469,σπάνια,σπάνια,редко,1758,58.9,31.0,4.491,adv,σπάνια,exact,
247,470,ο σύζυγος,σύζυγος,"супруг, супруга",1760,58.9,17.4,4.241,noun,σύζυγος,exact,
11,471,η θερμοκρασία,θερμοκρασία,температура,1772,58.2,30.9,4.49,noun,θερμοκρασία,exact,
51,472,η κόρη,κόρη,дочь,1800,56.6,40.3,4.605,noun,κόρη,exact,
320,473,ο χάρτης,χάρτης,карта,1802,56.6,8.7,3.94,noun,χάρτης,exact,
7,474,η θεία,θεία,тетя,1805,56.5,16.1,4.207,adv,θεία,exact,
8,475,ο θείος,θείος,дядя,1806,56.5,13.9,4.143,noun,θείος,exact,
158,476,το παράθυρο,παράθυρο,окно,1809,56.4,32.3,4.509,noun,παράθυρο,exact,
423,477,κινητός,κινητός,"подвижный, мобильный",1823,55.9,0.3,2.504,adj,κινητός,exact,
747,478,σέβομαι,σέβομαι,уважать,1824,55.9,6.4,3.807,verb,σέβομαι,exact,
495,479,φτωχός,φτωχός,бедный,1833,55.5,4.7,3.674,adj,φτωχός,exact,
265,480,η ταυτότητα,ταυτότητα,удостоверение личности,1849,55.2,30.4,4.483,noun,ταυτότητα,exact,
531,481,κακά,κακά,плохо,1851,55.0,12.4,4.094,noun,κακά,exact,
781,482,τραγουδώ,τραγουδώ,петь,1868,54.3,1.7,3.236,verb,τραγουδάω,verb_alt,
113,483,το μπάσκετ,μπάσκετ,баскетбол,1871,54.1,54.1,4.733,noun,μπάσκετ,exact,
324,484,ο χορός,χορός,танец,1873,54.0,13.0,4.114,noun,χορός,exact,
582,485,ανησυχώ,ανησυχώ,"беспокоиться, волноваться",1878,53.8,3.0,3.48,verb,ανησυχώ,exact,
203,486,η προσωπικότητα,προσωπικότητα,"личность, индивидуальность",1912,52.8,25.7,4.41,noun,προσωπικότητα,exact,
285,487,το τραπέζι,τραπέζι,стол,1913,52.7,44.9,4.652,noun,τραπέζι,exact,
451,488,οικογενειακός,οικογενειακός,семейный,1914,52.7,1.7,3.236,adj,οικογενειακός,exact,
684,489,μεγαλώνω,μεγαλώνω,"расти, становиться старше",1933,51.5,0.4,2.628,verb,μεγαλώνω,exact,
52,490,το κορίτσι,κορίτσι,"девочка, девушка",1935,51.4,19.2,4.284,noun,κορίτσι,exact,
581,491,ανεβάζω,ανεβάζω,"поднимать, повышать",1974,50.4,0.3,2.504,verb,ανεβάζω,exact,
494,492,φτηνός,φτηνός,дешёвый,1978,50.3,0.3,2.504,adj,φτηνός,exact,
535,493,κιόλας,κιόλας,"уже, даже",2006,49.2,48.9,4.689,adv,κιόλας,exact,
590,494,αποτυγχάνω,αποτυγχάνω,"терпеть неудачу, не удаваться",2010,49.2,0.0,1.327,verb,αποτυγχάνω,exact,
242,495,το στόμα,στόμα,рот,2011,49.1,36.7,4.564,noun,στόμα,exact,
301,496,η φαντασία,φαντασία,"фантазия, воображение",2031,48.5,32.0,4.505,noun,φαντασία,exact,
738,497,προσλαμβάνω,προσλαμβάνω,нанимать на работу,2039,48.3,0.1,2.106,verb,προσλαμβάνω,exact,
469,498,προσεκτικός,προσεκτικός,"осторожный, внимательный",2048,48.2,5.0,3.7,adj,προσεκτικός,exact,
600,499,αφιερώνω,αφιερώνω,посвящать,2054,48.0,1.0,3.009,verb,αφιερώνω,exact,
585,500,αντιστοιχώ,αντιστοιχώ,соответствовать,2071,47.5,0.0,1.327,verb,αντιστοιχώ,exact,
788,501,φιλοξενώ,φιλοξενώ,"принимать гостей, гостеприимно встречать",2080,47.2,0.1,2.106,verb,φιλοξενώ,exact,
620,502,διαμαρτύρομαι,διαμαρτύρομαι,"протестовать, жаловаться",2081,47.2,0.8,2.919,verb,διαμαρτύρομαι,exact,
360,503,άσχημος,άσχημος,"некрасивый, уродливый",2109,45.8,1.3,3.12,adj,άσχημος,exact,
552,504,παρακάτω,παρακάτω,"ниже, далее",2134,45.1,45.1,4.654,adv,παρακάτω,exact,
244,505,ο συγγενής,συγγενής,родственник,2143,44.8,3.7,3.57,adj,συγγενής,exact,
700,506,ξεχωρίζω,ξεχωρίζω,"отличаю, выделяю",2172,43.9,0.9,2.961,verb,ξεχωρίζω,exact,
454,507,όμορφος,όμορφος,красивый,2176,43.8,1.7,3.236,adj,όμορφος,exact,
372,508,γραπτός,γραπτός,письменный,2181,43.6,1.1,3.052,adj,γραπτός,exact,
619,509,διαλέγω,διαλέγω,выбирать,2196,43.1,0.7,2.859,verb,διαλέγω,exact,
404,510,ζωγραφικός,ζωγραφικός,"живописный, художественный",2209,42.9,0.2,2.327,adj,ζωγραφικός,exact,
185,511,η πληροφορική,πληροφορική,информатика,2261,41.5,8.7,3.94,noun,πληροφορική,exact,
686,512,μετακινώ,μετακινώ,"передвигать, перемещать",2266,41.4,0.0,1.327,verb,μετακινώ,exact,
424,513,κίτρινος,κίτρινος,жёлтый,2270,41.2,1.1,3.052,adj,κίτρινος,exact,
670,514,κοστίζω,κοστίζω,стоить,2288,40.6,0.0,1.327,verb,κοστίζω,exact,
378,515,διάσημος,διάσημος,"знаменитый, известный",2315,40.1,9.3,3.969,adj,διάσημος,exact,
172,516,η περιγραφή,περιγραφή,описание,2364,38.7,26.8,4.428,noun,περιγραφή,exact,
45,517,το κλειδί,κλειδί,ключ,2385,38.2,24.9,4.396,noun,κλειδί,exact,
596,518,ασθενώ,ασθενώ,"болеть, быть больным",2427,37.0,0.0,1.327,verb,ασθενώ,exact,
183,519,η πλάτη,πλάτη,спина,2467,36.1,27.6,4.441,noun,πλάτη,exact,
522,520,εντάξει,εντάξει,"хорошо, ладно, в порядке",2468,36.1,36.1,4.557,adv,εντάξει,exact,
309,521,η φιλία,φιλία,дружба,2490,35.5,15.3,4.185,noun,φιλία,exact,
233,522,η σοφία,σοφία,мудрость,2500,35.4,21.1,4.324,noun,σοφία,exact,
520,523,δωρεάν,δωρεάν,бесплатно,2504,35.3,35.3,4.548,adv,δωρεάν,exact,
506,524,ψηφιακός,ψηφιακός,цифровой,2533,34.5,0.9,2.961,adj,ψηφιακός,exact,
147,525,ο ουρανός,ουρανός,небо,2547,34.2,5.7,3.757,noun,ουρανός,exact,
214,526,το ρούχο,ρούχο,одежда,2565,33.7,2.4,3.384,noun,ρούχο,exact,
50,527,η κοπέλα,κοπέλα,девушка,2590,33.2,20.8,4.318,noun,κοπέλα,exact,
72,528,η λεωφόρος,λεωφόρος,"проспект, широкая улица",2657,31.9,4.9,3.691,noun,λεωφόρος,exact,
589,529,απολύω,απολύω,увольнять,2667,31.6,0.0,1.327,verb,απολύω,exact,
40,530,ο κήπος,κήπος,сад,2675,31.4,5.0,3.7,noun,κήπος,exact,
66,531,το λάδι,λάδι,масло (растительное),2690,31.1,19.3,4.286,noun,λάδι,exact,
672,532,κουράζομαι,κουράζομαι,уставать,2711,30.8,0.3,2.504,verb,κουράζω,alias,
61,533,το κρεβάτι,κρεβάτι,кровать,2721,30.7,22.9,4.36,noun,κρεβάτι,exact,
263,534,το ταξί,ταξί,такси,2738,30.5,30.5,4.484,noun,ταξί,exact,
470,535,πρωινός,πρωινός,утренний,2760,30.1,0.6,2.79,adj,πρωινός,exact,
335,536,το ψέμα,ψέμα,ложь,2766,30.0,8.2,3.915,noun,ψέμα,exact,
485,537,υγιής,υγιής,здоровый,2790,29.7,5.4,3.734,adj,υγιής,exact,
657,538,καθαρίζω,καθαρίζω,"убирать, чистить",2793,29.6,0.3,2.504,verb,καθαρίζω,exact,
306,539,το φθινόπωρο,φθινόπωρο,осень,2812,29.3,25.3,4.403,noun,φθινόπωρο,exact,
217,540,το σαββατοκύριακο,σαββατοκύριακο,выходные,2839,29.0,21.4,4.33,noun,σαββατοκύριακο,exact,
754,541,σπουδάζω,σπουδάζω,"учиться, изучать",2843,28.9,0.4,2.628,verb,σπουδάζω,exact,
775,542,ταιριάζω,ταιριάζω,"подходить, сочетаться",2849,28.8,0.2,2.327,verb,ταιριάζω,exact,
279,543,ο τουρίστας,τουρίστας,турист,2852,28.8,2.3,3.365,noun,τουρίστας,exact,
370,544,γλυκός,γλυκός,сладкий,2858,28.7,1.3,3.12,adj,γλυκός,exact,
737,545,προσκαλώ,προσκαλώ,приглашать,2861,28.7,0.3,2.504,verb,προσκαλώ,exact,
211,546,το ραντεβού,ραντεβού,"свидание, встреча",2864,28.6,28.6,4.456,noun,ραντεβού,exact,
795,547,χαλώ,χαλώ,"портить, ломать",2867,28.5,0.0,1.327,verb,χαλώ,exact,
161,548,η παραλία,παραλία,"пляж, берег",2874,28.4,15.0,4.176,noun,παραλία,exact,
155,549,η παραγγελία,παραγγελία,заказ,2879,28.4,13.9,4.143,noun,παραγγελία,exact,
156,550,η παραγγελία,παραγγελία,заказ,2879,28.4,13.9,4.143,noun,παραγγελία,exact,155
760,551,συγκρίνω,συγκρίνω,сравнивать,2951,27.4,0.7,2.859,verb,συγκρίνω,exact,
255,552,ο σύντροφος,σύντροφος,"партнер, спутник жизни",2976,27.1,3.9,3.592,noun,σύντροφος,exact,
164,553,το πάρκο,πάρκο,парк,2999,26.7,12.5,4.098,noun,πάρκο,exact,
437,554,μακρινός,μακρινός,"далёкий, дальний",3013,26.5,1.3,3.12,adj,μακρινός,exact,
421,555,καφέ,καφέ,коричневый,3015,26.4,26.4,4.422,noun,καφέ,exact,
191,556,το ποίημα,ποίημα,стихотворение,3025,26.3,9.7,3.987,noun,ποίημα,exact,
445,557,μοντέρνος,μοντέρνος,современный,3041,26.1,1.3,3.12,adj,μοντέρνος,exact,
664,558,κατεβάζω,κατεβάζω,"спускать, снижать",3052,25.9,0.3,2.504,verb,κατεβάζω,exact,
162,559,το παραμύθι,παραμύθι,сказка,3078,25.6,12.4,4.094,noun,παραμύθι,exact,
359,560,αστείος,αστείος,смешной,3082,25.5,0.6,2.79,adj,αστείος,exact,
394,561,έξυπνος,έξυπνος,умный,3109,25.2,3.2,3.506,adj,έξυπνος,exact,
408,562,ήσυχος,ήσυχος,"тихий, спокойный",3130,25.0,3.6,3.558,adj,ήσυχος,exact,
358,563,άσπρος,άσπρος,белый,3139,24.9,0.8,2.919,adj,άσπρος,exact,
340,564,το ωράριο,ωράριο,"расписание, график работы",3147,24.8,13.5,4.131,noun,ωράριο,exact,
369,565,γκρίζος,γκρίζος,серый,3151,24.7,0.7,2.859,adj,γκρίζος,exact,
592,566,αργώ,αργώ,опаздывать,3158,24.6,0.9,2.961,verb,αργώ,exact,
145,567,ο όροφος,όροφος,этаж,3163,24.5,2.2,3.344,noun,όροφος,exact,
580,568,αναχωρώ,αναχωρώ,отправляться,3207,24.0,0.0,1.327,verb,αναχωρώ,exact,
146,569,η ουρά,ουρά,очередь,3237,23.6,14.8,4.171,noun,ουρά,exact,
282,570,ο τραγουδιστής,τραγουδιστής,певец,3258,23.5,6.9,3.839,noun,τραγουδιστής,exact,
705,571,ονειρεύομαι,ονειρεύομαι,"мечтать, видеть сны",3266,23.4,2.4,3.384,verb,ονειρεύομαι,exact,
613,572,γιορτάζω,γιορτάζω,праздновать,3290,23.0,0.2,2.327,verb,γιορτάζω,exact,
701,573,ξοδεύω,ξοδεύω,тратить,3298,22.9,0.4,2.628,verb,ξοδεύω,exact,
254,574,η συνταγή,συνταγή,рецепт,3308,22.8,14.7,4.168,noun,συνταγή,exact,
248,575,η συμβουλή,συμβουλή,совет,3328,22.6,7.1,3.852,noun,συμβουλή,exact,
441,576,μέτριος,μέτριος,"средний, умеренный",3338,22.5,2.7,3.435,adj,μέτριος,exact,
472,577,ραδιοφωνικός,ραδιοφωνικός,"радио-, радиофонический",3373,22.2,1.7,3.236,adj,ραδιοφωνικός,exact,
24,578,το καλάθι,καλάθι,корзина,3383,22.0,14.5,4.162,noun,καλάθι,exact,
755,579,σπρώχνω,σπρώχνω,"толкать, пихать",3384,22.0,0.2,2.327,verb,σπρώχνω,exact,
651,580,ζωγραφίζω,ζωγραφίζω,рисовать,3394,21.9,1.1,3.052,verb,ζωγραφίζω,exact,
28,581,η καρέκλα,καρέκλα,стул,3421,21.6,12.8,4.108,noun,καρέκλα,exact,
778,582,τηλεφωνώ,τηλεφωνώ,звонить по телефону,3444,21.4,0.0,1.327,verb,τηλεφωνάω,verb_alt,
392,583,έμπειρος,έμπειρος,опытный,3449,21.3,4.5,3.656,adj,έμπειρος,exact,
496,584,φωτεινός,φωτεινός,"светлый, яркий",3462,21.2,0.8,2.919,adj,φωτεινός,exact,
227,585,η σκάλα,σκάλα,лестница,3492,20.8,10.9,4.038,noun,σκάλα,exact,
674,586,κρεμώ,κρεμώ,"вешать, висеть",3517,20.6,0.0,1.327,verb,κρεμάω,verb_alt,
623,587,διευθύνω,διευθύνω,"руководить, управлять",3519,20.6,0.5,2.725,verb,διευθύνω,exact,
245,588,η συγγνώμη,συγγνώμη,"извинение, прости",3521,20.6,19.2,4.284,noun,συγγνώμη,exact,
486,589,υπέροχος,υπέροχος,"замечательный, великолепный",3529,20.5,1.7,3.236,adj,υπέροχος,exact,
345,590,αδύναμος,αδύναμος,слабый,3532,20.4,2.6,3.417,adj,αδύναμος,exact,
